state,company_raw,notice_date,n_employees,city,layoff_type,source
CA,Thermo Fisher Scientific,2023-05-25,8.0,,Layoff Permanent,ca_2022_23.pdf
CA,Thermo Fisher Scientific - 5781 Building,2023-05-25,2.0,,Layoff Permanent,ca_2022_23.pdf
CA,Thermo Fisher Scientific - 5781 Building,2023-05-25,32.0,,Layoff Permanent,ca_2022_23.pdf
CA,Thermo Fisher Scientific,2023-05-25,1.0,,Layoff Permanent,ca_2022_23.pdf
CA,Lam Research Corporation,2023-05-25,6.0,,Layoff Permanent,ca_2022_23.pdf
CA,Lam Research Corporation,2023-05-25,155.0,,Layoff Permanent,ca_2022_23.pdf
CA,"Gap, Inc. dba Old Navy Store #5934",2023-05-26,112.0,,Closure Permanent,ca_2022_23.pdf
CA,DHL Supply Chain,2023-05-26,253.0,,Layoff Permanent,ca_2022_23.pdf
CA,"Meta Platforms, Inc.",2023-05-29,35.0,,Layoff Permanent,ca_2022_23.pdf
CA,"Meta Platforms, Inc.",2023-05-29,73.0,,Layoff Permanent,ca_2022_23.pdf
CA,"Meta Platforms, Inc.",2023-05-29,16.0,,Layoff Permanent,ca_2022_23.pdf
CA,"Meta Platforms, Inc.",2023-05-29,122.0,,Layoff Permanent,ca_2022_23.pdf
CA,"Meta Platforms, Inc.",2023-05-29,31.0,,Layoff Permanent,ca_2022_23.pdf
CA,"Meta Platforms, Inc.",2023-05-29,8.0,,Layoff Permanent,ca_2022_23.pdf
CA,"Meta Platforms, Inc.",2023-05-29,304.0,,Layoff Permanent,ca_2022_23.pdf
CA,"Meta Platforms, Inc.",2023-05-29,19.0,,Layoff Permanent,ca_2022_23.pdf
CA,"Meta Platforms, Inc.",2023-05-29,44.0,,Layoff Permanent,ca_2022_23.pdf
CA,"Meta Platforms, Inc.",2023-05-29,8.0,,Layoff Permanent,ca_2022_23.pdf
CA,"Meta Platforms, Inc.",2023-05-29,1.0,,Layoff Permanent,ca_2022_23.pdf
CA,"Meta Platforms, Inc.",2023-05-29,2.0,,Layoff Permanent,ca_2022_23.pdf
CA,"Meta Platforms, Inc.",2023-05-29,13.0,,Layoff Permanent,ca_2022_23.pdf
CA,"Meta Platforms, Inc.",2023-05-29,2.0,,Layoff Permanent,ca_2022_23.pdf
CA,"Meta Platforms, Inc.",2023-05-29,15.0,,Layoff Permanent,ca_2022_23.pdf
CA,"Meta Platforms, Inc.",2023-05-29,7.0,,Layoff Permanent,ca_2022_23.pdf
CA,"Meta Platforms, Inc.",2023-05-29,2.0,,Layoff Permanent,ca_2022_23.pdf
CA,"Meta Platforms, Inc.",2023-05-29,4.0,,Layoff Permanent,ca_2022_23.pdf
CA,"Meta Platforms, Inc.",2023-05-29,15.0,,Layoff Permanent,ca_2022_23.pdf
CA,"Meta Platforms, Inc.",2023-05-29,47.0,,Layoff Permanent,ca_2022_23.pdf
CA,"Meta Platforms, Inc.",2023-05-29,5.0,,Layoff Permanent,ca_2022_23.pdf
CA,"Meta Platforms, Inc.",2023-05-29,3.0,,Layoff Permanent,ca_2022_23.pdf
CA,"Meta Platforms, Inc.",2023-05-29,58.0,,Layoff Permanent,ca_2022_23.pdf
CA,"Meta Platforms, Inc.",2023-05-29,8.0,,Layoff Permanent,ca_2022_23.pdf
CA,"Meta Platforms, Inc.",2023-05-29,1.0,,Layoff Permanent,ca_2022_23.pdf
CA,"Meta Platforms, Inc.",2023-05-29,58.0,,Layoff Permanent,ca_2022_23.pdf
CA,"Meta Platforms, Inc.",2023-05-29,68.0,,Layoff Permanent,ca_2022_23.pdf
CA,"Meta Platforms, Inc.",2023-05-29,40.0,,Layoff Permanent,ca_2022_23.pdf
CA,"Meta Platforms, Inc.",2023-05-29,7.0,,Layoff Permanent,ca_2022_23.pdf
CA,"Meta Platforms, Inc.",2023-05-29,4.0,,Layoff Permanent,ca_2022_23.pdf
CA,"Meta Platforms, Inc.",2023-05-29,14.0,,Layoff Permanent,ca_2022_23.pdf
CA,"Meta Platforms, Inc.",2023-05-29,89.0,,Layoff Permanent,ca_2022_23.pdf
CA,"Meta Platforms, Inc.",2023-05-29,5.0,,Layoff Permanent,ca_2022_23.pdf
CA,"Meta Platforms, Inc.",2023-05-29,4.0,,Layoff Permanent,ca_2022_23.pdf
CA,"Meta Platforms, Inc.",2023-05-29,17.0,,Layoff Permanent,ca_2022_23.pdf
CA,"Meta Platforms, Inc.",2023-05-29,40.0,,Layoff Permanent,ca_2022_23.pdf
CA,"Meta Platforms, Inc.",2023-05-29,45.0,,Layoff Permanent,ca_2022_23.pdf
CA,DHL Supply Chain,2023-05-31,43.0,,Closure Permanent,ca_2022_23.pdf
CA,"Zendesk, Inc.",2023-05-31,64.0,,Layoff Permanent,ca_2022_23.pdf
CA,"Gap, Inc.",2023-05-31,2.0,,Layoff Permanent,ca_2023_24.pdf
CA,"Gap, Inc.",2023-05-31,31.0,,Layoff Permanent,ca_2023_24.pdf
CA,"Gap, Inc.",2023-05-31,1.0,,Layoff Permanent,ca_2023_24.pdf
CA,Brook & Whittle,2023-06-01,115.0,,Layoff Temporary,ca_2022_23.pdf
CA,"Alchemee, LLC",2023-06-01,77.0,,Closure Permanent,ca_2022_23.pdf
CA,DHL Supply Chain,2023-06-01,10.0,,Closure Permanent,ca_2022_23.pdf
CA,"Medical Device Business Services, Inc.",2023-06-02,1.0,,Layoff Permanent,ca_2022_23.pdf
CA,"DePuy Synthes Products, Inc.",2023-06-02,11.0,,Layoff Permanent,ca_2022_23.pdf
CA,Zymergen Inc.,2023-06-02,3.0,,Layoff Permanent,ca_2022_23.pdf
CA,"Robinhood Markets, Inc.",2023-06-03,7.0,,Layoff Permanent,ca_2022_23.pdf
CA,"Smashbox Beauty Cosmetics, Inc.",2023-06-05,37.0,,Layoff Permanent,ca_2022_23.pdf
CA,"Too Faced Cosmetics, LLC",2023-06-05,22.0,,Layoff Permanent,ca_2022_23.pdf
CA,Microsoft,2023-06-05,2.0,,Layoff Permanent,ca_2023_24.pdf
CA,Intel Corporation,2023-06-05,78.0,,Layoff Permanent,ca_2023_24.pdf
CA,"FedEx Freight, Inc.",2023-06-06,96.0,,Closure Permanent,ca_2022_23.pdf
CA,Primary Health,2023-06-06,60.0,,Layoff Permanent,ca_2023_24.pdf
CA,Rico Corp. dba D'Addario Woodwinds,2023-06-07,1.0,,Closure Permanent,ca_2023_24.pdf
CA,Nestle USA,2023-06-07,75.0,,Layoff Temporary,ca_2023_24.pdf
CA,"Sodexo, Inc. and Affiliates at Beverly Hospital",2023-06-07,68.0,,Layoff Permanent,ca_2023_24.pdf
CA,Los Angeles Times Communications LLC,2023-06-07,57.0,,Layoff Permanent,ca_2023_24.pdf
CA,Los Angeles Times Communications LLC,2023-06-07,15.0,,Layoff Permanent,ca_2023_24.pdf
CA,"Sumo Logic, Inc.",2023-06-07,79.0,,Layoff Permanent,ca_2023_24.pdf
CA,AMP Printing,2023-06-07,54.0,,Closure Permanent,ca_2023_24.pdf
CA,AMP Printing - Mailing Address,2023-06-07,35.0,,Closure Permanent,ca_2023_24.pdf
CA,Spotify USA Inc.,2023-06-08,68.0,,Layoff Permanent,ca_2023_24.pdf
CA,Prolific Logistics LLC,2023-06-08,136.0,,Closure Permanent,ca_2023_24.pdf
CA,HMSHost,2023-06-09,69.0,,Closure Permanent,ca_2023_24.pdf
CA,Henry Mayo Newhall Hospital,2023-06-12,107.0,,Layoff Permanent,ca_2023_24.pdf
CA,La Tortilla Factory,2023-06-12,5.0,,Closure Permanent,ca_2023_24.pdf
CA,Boston Scientific Corporation,2023-06-12,52.0,,Closure Permanent,ca_2023_24.pdf
CA,Monte Nido & Affiliates,2023-06-13,6.0,,Closure Permanent,ca_2023_24.pdf
CA,"T. Hasegawa U.S.A., Inc.",2023-06-13,13.0,,Closure Permanent,ca_2023_24.pdf
CA,Front Porch Communities and Services,2023-06-13,185.0,,Closure Permanent,ca_2023_24.pdf
CA,Amgen,2023-06-13,4.0,,Closure Permanent,ca_2023_24.pdf
CA,"Tropitone Furniture Company, Inc.",2023-06-15,3.0,,Closure Permanent,ca_2023_24.pdf
CA,"Tropitone Furniture Company, Inc.",2023-06-15,3.0,,Closure Permanent,ca_2023_24.pdf
CA,"Tropitone Furniture Company, Inc.",2023-06-15,2.0,,Closure Permanent,ca_2023_24.pdf
CA,SK hynix NAND Product Solutions Corp. dba Solidigm,2023-06-15,98.0,,Layoff Permanent,ca_2023_24.pdf
CA,MasterBrand Cabinets LLC,2023-06-15,90.0,,Layoff Permanent,ca_2023_24.pdf
CA,"Circle C Ranch, Inc.",2023-06-15,14.0,,Layoff Permanent,ca_2023_24.pdf
CA,Rieke LLC,2023-06-16,49.0,,Closure Permanent,ca_2023_24.pdf
CA,Rieke LLC,2023-06-16,21.0,,Closure Permanent,ca_2023_24.pdf
CA,Jabil Inc.,2023-06-16,53.0,,Closure Temporary,ca_2023_24.pdf
CA,FabFitFun Fulfillment Center,2023-06-19,63.0,,Layoff Permanent,ca_2023_24.pdf
CA,"Xcite Steps, a wholly owned subsidiary of Invo Healthcare,
LLC",2023-06-20,96.0,,Closure Permanent,ca_2023_24.pdf
CA,"Xcite Steps, a wholly owned subsidiary of Invo Healthcare,
LLC",2023-06-20,99.0,,Closure Permanent,ca_2023_24.pdf
CA,Winkontent Limited dba Monocle,2023-06-20,3.0,,Closure Permanent,ca_2023_24.pdf
CA,"Illumina, Inc.",2023-06-21,1.0,,Layoff Permanent,ca_2023_24.pdf
CA,"Illumina, Inc.",2023-06-21,71.0,,Layoff Permanent,ca_2023_24.pdf
CA,Illumina Inc. World Headquarters,2023-06-21,64.0,,Layoff Permanent,ca_2023_24.pdf
CA,"Illumina, Inc.",2023-06-21,14.0,,Layoff Permanent,ca_2023_24.pdf
CA,"Anaplan, Inc.",2023-06-21,14.0,,Layoff Permanent,ca_2023_24.pdf
CA,"Anaplan, Inc.",2023-06-21,1.0,,Layoff Permanent,ca_2023_24.pdf
CA,"Anaplan, Inc.",2023-06-21,100.0,,Layoff Permanent,ca_2023_24.pdf
CA,"Anaplan, Inc.",2023-06-21,2.0,,Layoff Permanent,ca_2023_24.pdf
CA,"Anaplan, Inc.",2023-06-21,2.0,,Layoff Permanent,ca_2023_24.pdf
CA,LinkedIn Corporation,2023-06-21,102.0,,Layoff Permanent,ca_2023_24.pdf
CA,LinkedIn Corporation,2023-06-21,13.0,,Layoff Permanent,ca_2023_24.pdf
CA,LinkedIn Corporation,2023-06-21,72.0,,Layoff Permanent,ca_2023_24.pdf
CA,"Individualized ABA Services for Families dba IABAS For
Families",2023-06-21,65.0,,Closure Permanent,ca_2023_24.pdf
CA,Company 3 Method Inc.,2023-06-21,79.0,,Layoff Permanent,ca_2023_24.pdf
CA,Jabil Inc.,2023-06-22,85.0,,Layoff Permanent,ca_2023_24.pdf
CA,Jabil Inc.,2023-06-22,28.0,,Layoff Permanent,ca_2023_24.pdf
CA,Thermo Fisher Scientific,2023-06-22,38.0,,Layoff Permanent,ca_2023_24.pdf
CA,Thermo Fisher Scientific,2023-06-22,64.0,,Layoff Permanent,ca_2023_24.pdf
CA,Thermo Fisher Scientific,2023-06-22,6.0,,Layoff Permanent,ca_2023_24.pdf
CA,Thermo Fisher Scientific,2023-06-22,2.0,,Layoff Permanent,ca_2023_24.pdf
CA,"Surgalign Spine Technologies, Inc.",2023-06-22,99.0,,Closure Permanent,ca_2023_24.pdf
CA,Lazy Dog Restaurant and Bar,2023-06-23,109.0,,Closure Permanent,ca_2023_24.pdf
CA,"Gillette Citrus, Inc.",2023-06-23,93.0,,Layoff Permanent,ca_2023_24.pdf
CA,"Amyris, Inc.",2023-06-26,65.0,,Layoff Permanent,ca_2023_24.pdf
CA,"Proterra Operating Company, Inc.",2023-06-27,48.0,,Layoff Permanent,ca_2023_24.pdf
CA,Valiant Integrated Services,2023-06-27,137.0,,Layoff Permanent,ca_2023_24.pdf
CA,"TTM Technologies, Inc., subsidiary of TTM Technologies North
America, LLC",2023-06-28,102.0,,Closure Permanent,ca_2023_24.pdf
CA,"Scenario-Cockram USA, Inc.",2023-06-28,43.0,,Layoff Permanent,ca_2023_24.pdf
CA,"Scenario-Cockram USA, Inc.",2023-06-28,10.0,,Layoff Permanent,ca_2023_24.pdf
CA,"RSN Co., LLC dba Bally Sports San Diego",2023-06-28,5.0,,Closure Permanent,ca_2023_24.pdf
CA,"Niantic, Inc.",2023-06-28,107.0,,Closure Permanent,ca_2023_24.pdf
CA,"Niantic, Inc.",2023-06-28,57.0,,Layoff Permanent,ca_2023_24.pdf
CA,"Robinhood Markets, Inc.",2023-06-29,23.0,,Layoff Permanent,ca_2023_24.pdf
CA,"Headspace, Inc.",2023-06-29,158.0,,Layoff Permanent,ca_2023_24.pdf
CA,"Ginger.io,. Inc.",2023-06-29,19.0,,Layoff Permanent,ca_2023_24.pdf
CA,Active Wellness LLC,2023-06-29,80.0,,Layoff Permanent,ca_2023_24.pdf
CA,Comprehensive Autism Center,2023-06-29,9.0,,Closure Permanent,ca_2023_24.pdf
CA,Thermo Fisher Scientific,2023-06-29,66.0,,Layoff Permanent,ca_2023_24.pdf
CA,Thermo Fisher Scientific,2023-06-29,5.0,,Layoff Permanent,ca_2023_24.pdf
CA,Thermo Fisher Scientific,2023-06-29,27.0,,Layoff Permanent,ca_2023_24.pdf
CA,"Tattooed Chef, Inc., wholly owned subsidiary Ittella
International, LLC",2023-06-29,20.0,,Closure Permanent,ca_2023_24.pdf
CA,Tattooed Chef - 6304,2023-06-29,1.0,,Closure Permanent,ca_2023_24.pdf
CA,Tattooed Chef - 6305,2023-06-29,97.0,,Closure Permanent,ca_2023_24.pdf
CA,Tattooed Chef - 6309,2023-06-29,1.0,,Closure Permanent,ca_2023_24.pdf
CA,Tattooed Chef - 6325,2023-06-29,46.0,,Closure Permanent,ca_2023_24.pdf
CA,Tattooed Chef - 6403,2023-06-29,36.0,,Closure Permanent,ca_2023_24.pdf
CA,Tattooed Chef - 6409,2023-06-29,17.0,,Closure Permanent,ca_2023_24.pdf
CA,Tattooed Chef - 6411,2023-06-29,16.0,,Closure Permanent,ca_2023_24.pdf
CA,"NRI USA, LLC",2023-06-29,164.0,,Closure Permanent,ca_2023_24.pdf
CA,Intel Corporation,2023-06-29,89.0,,Layoff Permanent,ca_2023_24.pdf
CA,Intel Corporation,2023-06-29,51.0,,Layoff Permanent,ca_2023_24.pdf
CA,Intel Corporation,2023-06-29,67.0,,Layoff Permanent,ca_2023_24.pdf
CA,Intel Corporation,2023-06-29,5.0,,Layoff Permanent,ca_2023_24.pdf
CA,Intel Corporation,2023-06-29,98.0,,Layoff Permanent,ca_2023_24.pdf
CA,Intel Corporation,2023-06-29,5.0,,Layoff Permanent,ca_2023_24.pdf
CA,G&C Staffing (The Parent Company - TPCO),2023-06-30,54.0,,Layoff Permanent,ca_2023_24.pdf
CA,"Dabico Airport Solutions, Inc.",2023-06-30,25.0,,Closure Permanent,ca_2023_24.pdf
CA,Hyatt Centric,2023-07-03,111.0,,Layoff Temporary,ca_2023_24.pdf
CA,"GXO Logistics Supply Chain, Inc.",2023-07-03,61.0,,Closure Permanent,ca_2023_24.pdf
CA,U.S. Bank,2023-07-05,30.0,,Layoff Permanent,ca_2023_24.pdf
CA,U.S. Bank,2023-07-05,4.0,,Layoff Permanent,ca_2023_24.pdf
CA,U.S. Bank,2023-07-05,23.0,,Layoff Permanent,ca_2023_24.pdf
CA,U.S. Bank (1289),2023-07-05,18.0,,Layoff Permanent,ca_2023_24.pdf
CA,U. S. Bank (1296),2023-07-05,5.0,,Layoff Permanent,ca_2023_24.pdf
CA,U.S. Bank (1289),2023-07-05,5.0,,Layoff Permanent,ca_2023_24.pdf
CA,U.S. Bank (1289),2023-07-05,14.0,,Layoff Permanent,ca_2023_24.pdf
CA,U.S. Bank (1296),2023-07-05,24.0,,Layoff Permanent,ca_2023_24.pdf
CA,U.S. Bank (1296),2023-07-05,3.0,,Layoff Permanent,ca_2023_24.pdf
CA,Crunchbase,2023-07-06,63.0,,Layoff Permanent,ca_2023_24.pdf
CA,"Perfect Day, Inc.",2023-07-06,75.0,,Layoff Permanent,ca_2023_24.pdf
CA,"Hyperloop Technologies, Inc. dba Hyperloop One",2023-07-06,3.0,,Layoff Permanent,ca_2023_24.pdf
CA,Rico Corp. dba D'Addario Woodwinds,2023-07-07,4.0,,Layoff Permanent,ca_2023_24.pdf
CA,Accesso,2023-07-09,111.0,,Layoff Permanent,ca_2023_24.pdf
CA,Bank of the West,2023-07-10,203.0,,Layoff Permanent,ca_2023_24.pdf
CA,Microsoft,2023-07-10,40.0,,Layoff Permanent,ca_2023_24.pdf
CA,Bank of the West,2023-07-10,45.0,,Layoff Permanent,ca_2023_24.pdf
CA,"Cardinal Glass Industries, Inc.",2023-07-10,29.0,,Closure Permanent,ca_2023_24.pdf
CA,Wells Fargo,2023-07-11,32.0,,Layoff Permanent,ca_2023_24.pdf
CA,Wells Fargo,2023-07-11,10.0,,Layoff Permanent,ca_2023_24.pdf
CA,Wells Fargo,2023-07-11,1.0,,Layoff Permanent,ca_2023_24.pdf
CA,Wells Fargo,2023-07-11,8.0,,Layoff Permanent,ca_2023_24.pdf
CA,"Anchor Brewing Company, LLC",2023-07-12,55.0,,Closure Permanent,ca_2023_24.pdf
CA,Macy's Eagle Rock Plaza Store,2023-07-12,74.0,,Closure Permanent,ca_2023_24.pdf
CA,Peloton Interactive Inc.,2023-07-12,21.0,,Closure Permanent,ca_2023_24.pdf
CA,"Illumina, Inc.",2023-07-13,3.0,,Layoff Permanent,ca_2023_24.pdf
CA,"Illumina, Inc.",2023-07-13,14.0,,Layoff Permanent,ca_2023_24.pdf
CA,"Illumina, Inc. Worldwide Headquarters",2023-07-13,75.0,,Layoff Permanent,ca_2023_24.pdf
CA,"Illumina, Inc.",2023-07-13,76.0,,Layoff Permanent,ca_2023_24.pdf
CA,"Alto Operations California, LLC",2023-07-14,34.0,,Closure Permanent,ca_2023_24.pdf
CA,"Tempo Automation Holdings, Inc.",2023-07-14,58.0,,Closure Permanent,ca_2023_24.pdf
CA,"Fish Market Restaurants, Inc.",2023-07-14,49.0,,Closure Permanent,ca_2023_24.pdf
CA,"Fish Market Restaurants, Inc.",2023-07-14,85.0,,Closure Permanent,ca_2023_24.pdf
CA,"Fish Market Restaurants, Inc.",2023-07-14,6.0,,Closure Permanent,ca_2023_24.pdf
CA,Corteva Agriscience LLC,2023-07-17,31.0,,Layoff Permanent,ca_2023_24.pdf
CA,"FibroGen, Inc.",2023-07-17,104.0,,Layoff Permanent,ca_2023_24.pdf
CA,"Cisco Systems, Inc.",2023-07-17,123.0,,Layoff Permanent,ca_2023_24.pdf
CA,"Cisco Systems, Inc.",2023-07-17,227.0,,Layoff Permanent,ca_2023_24.pdf
CA,Blowfish,2023-07-18,20.0,,Closure Permanent,ca_2023_24.pdf
CA,Vionic Consumer Care Operations,2023-07-19,6.0,,Closure Permanent,ca_2023_24.pdf
CA,"Charles River Laboratories, Inc.",2023-07-19,55.0,,Closure Permanent,ca_2023_24.pdf
CA,"Codexis, Inc.",2023-07-20,28.0,,Layoff Permanent,ca_2023_24.pdf
CA,"Codexis, Inc.",2023-07-20,31.0,,Layoff Permanent,ca_2023_24.pdf
CA,Headway Technologies Inc.,2023-07-20,2.0,,Layoff Permanent,ca_2023_24.pdf
CA,Headway Technologies Inc.,2023-07-20,59.0,,Layoff Permanent,ca_2023_24.pdf
CA,Headway Technologies Inc.,2023-07-20,2.0,,Layoff Permanent,ca_2023_24.pdf
CA,Headway Technologies Inc.,2023-07-20,24.0,,Layoff Permanent,ca_2023_24.pdf
CA,Headway Technologies Inc.,2023-07-20,3.0,,Layoff Permanent,ca_2023_24.pdf
CA,Accenture,2023-07-21,100.0,,Closure Permanent,ca_2023_24.pdf
CA,Accenture,2023-07-21,140.0,,Closure Permanent,ca_2023_24.pdf
CA,Johns Manville,2023-07-21,54.0,,Closure Temporary,ca_2023_24.pdf
CA,"Intense Lighting, LLC",2023-07-24,90.0,,Closure Permanent,ca_2023_24.pdf
CA,"Gemological Institute of America, Inc. (GIA)",2023-07-24,151.0,,Layoff Permanent,ca_2023_24.pdf
CA,Petco Animal Supplies Stores,2023-07-24,47.0,,Layoff Permanent,ca_2023_24.pdf
CA,Petco Animal Supplies Stores,2023-07-24,9.0,,Layoff Permanent,ca_2023_24.pdf
CA,"Langmuir Systems, LLC",2023-07-26,16.0,,Closure Permanent,ca_2023_24.pdf
CA,Pizza Antica Mill Valley,2023-07-26,43.0,,Closure Permanent,ca_2023_24.pdf
CA,Alstom Mass Transit Corp.,2023-07-27,41.0,,Closure Permanent,ca_2023_24.pdf
CA,"Point Digital Finance, Inc.",2023-07-27,61.0,,Layoff Permanent,ca_2023_24.pdf
CA,SP+ Corporation at Hollywood Burbank Airport,2023-07-27,84.0,,Closure Permanent,ca_2023_24.pdf
CA,"Alchemee, LLC",2023-07-27,12.0,,Closure Permanent,ca_2023_24.pdf
CA,"Visalia Citrus Packing Group, Inc.",2023-07-27,34.0,,Closure Permanent,ca_2023_24.pdf
CA,"Visalia Citrus Packing Group, Inc.",2023-07-27,31.0,,Closure Permanent,ca_2023_24.pdf
CA,"Universal Protection Service, LP dba Allied Universal Security
Services",2023-07-27,9.0,,Layoff Permanent,ca_2023_24.pdf
CA,"Universal Protection Service, LP dba Allied Universal Security
Services",2023-07-27,13.0,,Layoff Permanent,ca_2023_24.pdf
CA,"Universal Protection Service, LP dba Allied Universal Security
Services",2023-07-27,3.0,,Layoff Permanent,ca_2023_24.pdf
CA,"Universal Protection Service, LP dba Allied Universal Security
Services",2023-07-27,12.0,,Layoff Permanent,ca_2023_24.pdf
CA,"Herbalife International of America, Inc.",2023-07-28,12.0,,Layoff Permanent,ca_2023_24.pdf
CA,"Herbalife International of America, Inc.",2023-07-28,26.0,,Layoff Permanent,ca_2023_24.pdf
CA,"Herbalife International of America, Inc.",2023-07-28,59.0,,Layoff Permanent,ca_2023_24.pdf
CA,Ericsson Inc.,2023-07-28,76.0,,Layoff Permanent,ca_2023_24.pdf
CA,Ericsson Inc.,2023-07-28,94.0,,Layoff Permanent,ca_2023_24.pdf
CA,REACH Medical Holdings,2023-07-29,10.0,,Closure Permanent,ca_2023_24.pdf
CA,REACH Medical Holdings,2023-07-29,13.0,,Closure Permanent,ca_2023_24.pdf
CA,Tri-City Medical Center,2023-07-31,96.0,,Layoff Permanent,ca_2023_24.pdf
CA,Yellow Corporation,2023-08-01,48.0,,Closure Permanent,ca_2023_24.pdf
CA,Yellow Corporation,2023-08-01,2.0,,Closure Permanent,ca_2023_24.pdf
CA,Yellow Corporation,2023-08-01,30.0,,Closure Permanent,ca_2023_24.pdf
CA,Yellow Corporation,2023-08-01,39.0,,Closure Permanent,ca_2023_24.pdf
CA,Yellow Corporation-Batavia St.,2023-08-01,83.0,,Closure Permanent,ca_2023_24.pdf
CA,Yellow Corporation-Eckhoff,2023-08-01,94.0,,Closure Permanent,ca_2023_24.pdf
CA,Yellow Corporation,2023-08-01,60.0,,Closure Permanent,ca_2023_24.pdf
CA,Yellow Corporation,2023-08-01,15.0,,Closure Permanent,ca_2023_24.pdf
CA,Yellow Corporation,2023-08-01,709.0,,Closure Permanent,ca_2023_24.pdf
CA,Yellow Corporation,2023-08-01,240.0,,Closure Permanent,ca_2023_24.pdf
CA,Yellow Corporation,2023-08-01,11.0,,Closure Permanent,ca_2023_24.pdf
CA,Yellow Corporation,2023-08-01,145.0,,Closure Permanent,ca_2023_24.pdf
CA,Yellow Corporation,2023-08-01,58.0,,Closure Permanent,ca_2023_24.pdf
CA,Yellow Corporation,2023-08-01,43.0,,Closure Permanent,ca_2023_24.pdf
CA,Yellow Corporation,2023-08-01,2.0,,Closure Permanent,ca_2023_24.pdf
CA,Yellow Corporation,2023-08-01,257.0,,Closure Permanent,ca_2023_24.pdf
CA,Yellow Corporation,2023-08-01,1.0,,Closure Permanent,ca_2023_24.pdf
CA,Yellow Corporation,2023-08-01,120.0,,Closure Permanent,ca_2023_24.pdf
CA,Yellow Corporation,2023-08-01,1.0,,Closure Permanent,ca_2023_24.pdf
CA,Yellow Corporation,2023-08-01,99.0,,Closure Permanent,ca_2023_24.pdf
CA,Yellow Corporation,2023-08-01,66.0,,Closure Permanent,ca_2023_24.pdf
CA,Yellow Corporation,2023-08-01,4.0,,Closure Permanent,ca_2023_24.pdf
CA,Yellow Corporation,2023-08-01,15.0,,Closure Permanent,ca_2023_24.pdf
CA,Yellow Corporation,2023-08-01,27.0,,Closure Permanent,ca_2023_24.pdf
CA,Yellow Corporation,2023-08-01,102.0,,Closure Permanent,ca_2023_24.pdf
CA,Yellow Corporation,2023-08-01,2.0,,Closure Permanent,ca_2023_24.pdf
CA,Yellow Corporation,2023-08-01,169.0,,Closure Permanent,ca_2023_24.pdf
CA,Yellow Corporation,2023-08-01,70.0,,Closure Permanent,ca_2023_24.pdf
CA,Yellow Corporation,2023-08-01,22.0,,Closure Permanent,ca_2023_24.pdf
CA,Yellow Corporation,2023-08-01,4.0,,Closure Permanent,ca_2023_24.pdf
CA,Yellow Corporation,2023-08-01,29.0,,Closure Permanent,ca_2023_24.pdf
CA,Yellow Corporation,2023-08-01,23.0,,Closure Permanent,ca_2023_24.pdf
CA,Yellow Corporation,2023-08-01,23.0,,Closure Permanent,ca_2023_24.pdf
CA,Yellow Corporation,2023-08-01,58.0,,Closure Permanent,ca_2023_24.pdf
CA,"SPT Microtechnologies USA, Inc.",2023-08-01,67.0,,Closure Temporary,ca_2023_24.pdf
CA,"Mercy Medical Transportation, Inc.",2023-08-01,58.0,,Layoff Permanent,ca_2023_24.pdf
CA,Planet Labs PBC,2023-08-01,85.0,,Layoff Permanent,ca_2023_24.pdf
CA,ContextLogic Inc.,2023-08-01,152.0,,Layoff Permanent,ca_2023_24.pdf
CA,Sunrun Inc.,2023-08-02,53.0,,Layoff Permanent,ca_2023_24.pdf
CA,Sunrun Inc.,2023-08-02,50.0,,Layoff Permanent,ca_2023_24.pdf
CA,"FUJIFILM Irvine Scientific, Inc.",2023-08-02,6.0,,Layoff Permanent,ca_2023_24.pdf
CA,"FUJIFILM Irvine Scientific, Inc.",2023-08-02,18.0,,Layoff Permanent,ca_2023_24.pdf
CA,"FUJIFILM Irvine Scientific, Inc.",2023-08-02,1.0,,Layoff Permanent,ca_2023_24.pdf
CA,"FUJIFILM Irvine Scientific, Inc.",2023-08-02,7.0,,Layoff Permanent,ca_2023_24.pdf
CA,"FUJIFILM Irvine Scientific, Inc.",2023-08-02,2.0,,Layoff Permanent,ca_2023_24.pdf
CA,"FUJIFILM Irvine Scientific, Inc.",2023-08-02,11.0,,Layoff Permanent,ca_2023_24.pdf
CA,"FUJIFILM Irvine Scientific, Inc.",2023-08-02,12.0,,Layoff Permanent,ca_2023_24.pdf
CA,Sunrun Inc.,2023-08-02,31.0,,Layoff Permanent,ca_2023_24.pdf
CA,Sunrun Inc. - Angus,2023-08-02,22.0,,Layoff Permanent,ca_2023_24.pdf
CA,"ATI Restoration, LLC",2023-08-03,18.0,,Closure Permanent,ca_2023_24.pdf
CA,"MV Transportation, Inc.",2023-08-03,20.0,,Layoff Permanent,ca_2023_24.pdf
CA,Company 3/Method Inc,2023-08-04,19.0,,Layoff Temporary,ca_2023_24.pdf
CA,"Beyond Hello CA, LLC",2023-08-04,2.0,,Closure Permanent,ca_2023_24.pdf
CA,"J.B. Hunt Transport, Inc.",2023-08-04,127.0,,Closure Permanent,ca_2023_24.pdf
CA,"Illumina, Inc.",2023-08-07,1.0,,Layoff Permanent,ca_2023_24.pdf
CA,"Amyris, Inc.",2023-08-07,62.0,,Layoff Permanent,ca_2023_24.pdf
CA,"Astra Space Operations, LLC",2023-08-07,58.0,,Layoff Permanent,ca_2023_24.pdf
