state,company_raw,notice_date,n_employees,city,county,layoff_type,source
TX,Select Specialty Hospital Longview-Select Medical Corporation,2024-05-02,94.0,Longview,Gregg,,warn_tx.json
TX,TATA Consultancy Services Limited 2024,2024-05-02,94.0,Irving,Dallas,,warn_tx.json
TX,"Careismatic Brands, Inc.",2024-05-02,202.0,Dallas,Dallas,,warn_tx.json
TX,Aramark Baylor (2100 River Street),2024-05-02,64.0,Waco,McLennan,,warn_tx.json
TX,Aramark Baylor(1919 S.First Street),2024-05-02,691.0,Waco,McLennan,,warn_tx.json
TX,GoldStar Transit(Robinson Independent School District),2024-05-02,500.0,Robinson,McLennan,,warn_tx.json
TX,TATA Consultancy Services Limited 2024(Austin),2024-05-02,21.0,Austin,Williamson,,warn_tx.json
TX,E4D Technologies,2024-05-02,67.0,Richardson,Collin,,warn_tx.json
TX,Westlake Royal Building Products,2024-05-02,260.0,Carrollton,Dallas,,warn_tx.json
TX,Allied Universal Security Services (Wadsworth),2024-05-03,173.0,Wadsworth,Matagorda,,warn_tx.json
TX,"Arkane Studios, LLC.",2024-05-07,96.0,Austin,Travis,,warn_tx.json
TX,"Rarefied Atmosphere, Inc",2024-05-14,106.0,Austin,Travis,,warn_tx.json
TX,GoldStar Transit (Waco ISD),2024-05-15,94.0,Waco,McLennan,,warn_tx.json
TX,VSPOne Dallas,2024-05-17,14.0,Lewisville,Denton,,warn_tx.json
TX,Walmart (Munger Blvd.),2024-05-20,1266.0,Dallas,Dallas,,warn_tx.json
TX,Walmart (Carrollton),2024-05-21,206.0,Carrollton,Dallas,,warn_tx.json
TX,Unleashed Brands (Towson),2024-05-23,48.0,Bedford,Tarrant,,warn_tx.json
TX,Dallas Morning News North Plant,2024-05-30,85.0,Plano,Collin,,warn_tx.json
TX,Southwest Airlines  (Terminal Rd),2024-05-31,97.0,Houston,Harris,,warn_tx.json
TX,"Zachry Industrial, Inc. (Sabine Pass)",2024-06-03,4072.0,Sabine Pass,Jefferson,,warn_tx.json
TX,"Zachry Industrial, Inc.(Orange)",2024-06-03,16.0,Orange,Orange,,warn_tx.json
TX,"Zachry Industrial, Inc.(Beaumont)",2024-06-03,15.0,Beaumont,Jefferson,,warn_tx.json
TX,"Zachry Industrial, Inc. (Baytown)",2024-06-03,307.0,Baytown,Harris,,warn_tx.json
TX,99 Cents Only Store LLC. (Conroe),2024-06-03,20.0,Conroe,Montgomery,,warn_tx.json
TX,99 Cents Only Store LLC (El Paso),2024-06-03,20.0,El Paso,El Paso,,warn_tx.json
TX,99 Cents Only Store LLC (Katy),2024-06-03,20.0,Katy,Harris,,warn_tx.json
TX,Kaiser Aluminum - Sherman,2024-06-04,75.0,Sherman,Grayson,,warn_tx.json
TX,99 Cents Only Store LLC (Waco),2024-06-04,20.0,Waco,McLennan,,warn_tx.json
TX,99 Cents Only Stores - Houston - 4,2024-06-04,20.0,Houston,Harris,,warn_tx.json
TX,99 Cents Only Stores - San Antonio,2024-06-04,20.0,San Antonio,Bexar,,warn_tx.json
TX,99 Cents Only Store LLC (Pasadena),2024-06-04,20.0,Pasadena,Harris,,warn_tx.json
TX,99 Cents Only Store LLC (Mcallen),2024-06-04,20.0,McAllen,Hidalgo,,warn_tx.json
TX,99 Cents Only Store LLC (Rosenberg),2024-06-04,20.0,Rosenberg,Fort Bend,,warn_tx.json
TX,99 Cents Only Store LLC (Walzem),2024-06-04,20.0,San Antonio,Bexar,,warn_tx.json
TX,99 Cents Only Store LLC (Katy#2),2024-06-04,20.0,Katy,Harris,,warn_tx.json
TX,"Intrepid U.S.A., Inc.",2024-06-10,102.0,Dallas,Dallas,,warn_tx.json
TX,Hunter Douglas Fabrication Company (Custom Brands Group) Updated,2024-06-11,53.0,McKinney,Collin,,warn_tx.json
TX,Coach USA (Kerrvile Bus Company),2024-06-12,50.0,San Antonio,Bexar,,warn_tx.json
TX,Target Hospitality (Dilley South Texas Family Residential Center),2024-06-13,95.0,Dilley,Frio,,warn_tx.json
TX,Charter Communications (Austin),2024-06-14,230.0,Austin,Travis,,warn_tx.json
TX,CoreCivic (South Texas Family Residential Center),2024-06-14,433.0,Dilley,Frio,,warn_tx.json
TX,Compass Group / Fresh & Ready Foods,2024-06-17,65.0,Dallas,Dallas,,warn_tx.json
TX,HII Mission Technologies (HII Defense and Federal Solutions),2024-06-20,57.0,San Antonio,Bexar,,warn_tx.json
TX,"Ardagh Glass Packaging, Inc.",2024-06-24,220.0,Houston,Harris,,warn_tx.json
TX,Southeast Service Corporation Services For Education,2024-06-25,95.0,Kingsville,Kleberg,,warn_tx.json
TX,New Options Sports,2024-06-27,45.0,Farmers Branch,Dallas,,warn_tx.json
TX,"Zachry Industrial, Inc. (Baytown) Updated",2024-06-30,28.0,Baytown,Chambers,,warn_tx.json
TX,"Zachry Industrial, Inc. (Sabine Pass) Updated",2024-06-30,33.0,Sabine Pass,Jefferson,,warn_tx.json
TX,"Zachry Industrial, Inc. (Orange) Updated",2024-06-30,32.0,Orange,Orange,,warn_tx.json
TX,"Zachry Industrial, Inc. (Beaumont) Updated",2024-06-30,33.0,Beaumont,Jefferson,,warn_tx.json
TX,"ISS Action, Inc.",2024-07-03,197.0,Harlingen,Cameron,,warn_tx.json
TX,ShipBob Inc. (Grapevine),2024-07-05,48.0,Grapevine,Dallas,,warn_tx.json
TX,ShipBob Inc. (Dallas Hub),2024-07-05,3.0,Dallas,Dallas,,warn_tx.json
TX,DHL Supply Chain (Carrollton),2024-07-17,104.0,Carrollton,Dallas,,warn_tx.json
TX,"RXO Last Mile, Inc. (Greens Parkway)",2024-07-17,27.0,Houston,Harris,,warn_tx.json
TX,Vectrus Systems Corporation(V2X) Sheppard Air Force Base,2024-07-17,123.0,Wichita Falls,Archer,,warn_tx.json
TX,Master WoodCraft Cabinetry (Marshall),2024-07-18,298.0,Marshall,Harrison,,warn_tx.json
TX,Master WoodCraft Cabinetry (Jefferson),2024-07-18,76.0,Jefferson,Marion,,warn_tx.json
TX,Golden Pass LNG Export Terminal (Sunbelt Rentals),2024-07-18,277.0,Port Arthur,Jefferson,,warn_tx.json
TX,"STG International, Inc.",2024-07-18,107.0,Dilley,Frio,,warn_tx.json
TX,Pitney Bowes Inc.(Austin),2024-07-23,12.0,Austin,Travis,,warn_tx.json
TX,Pitney Bowes Inc.(Irving),2024-07-23,2.0,Irving,Dallas,,warn_tx.json
TX,"GEODIS Logistics, LLC (Casestack)",2024-07-25,76.0,Grand Prairie,Tarrant,,warn_tx.json
TX,Quality Custom Distribution,2024-07-25,57.0,Schertz,Bexar,,warn_tx.json
TX,"BIMBO Bakeries USA, Inc.",2024-07-26,138.0,San Antonio,Bexar,,warn_tx.json
TX,Holiday Inn Club Vacations Incorporated,2024-07-26,54.0,Galveston,Galveston,,warn_tx.json
TX,SunPower Corporation (Waterford),2024-07-29,6.0,Austin,Travis,,warn_tx.json
TX,Exxon Mobile (Las Colinas Office),2024-08-01,39.0,Irving,Dallas,,warn_tx.json
TX,Exxon Mobil (Big Lake),2024-08-01,2.0,Big Lake,Reagan,,warn_tx.json
TX,Exxon Mobil (Midland #1),2024-08-05,1.0,Midland,Midland,,warn_tx.json
TX,Exxon Mobil (Midland #2),2024-08-05,7.0,Midland,Midland,,warn_tx.json
TX,Exxon Mobil (Midland #3),2024-08-05,10.0,Midland,Midland,,warn_tx.json
TX,MII Technologies (AOUSC),2024-08-06,57.0,San Antonio,Bexar,,warn_tx.json
TX,Conn's Appliances (Beaumont Site),2024-08-07,32.0,Beaumont,Jefferson,,warn_tx.json
TX,Conn's Appliances (Woodlands Site),2024-08-07,183.0,Beaumont,Jefferson,,warn_tx.json
TX,Conn's Appliances (San Antonio),2024-08-07,36.0,San Antonio,Bexar,,warn_tx.json
TX,"Fleco Industries, LLC",2024-08-07,174.0,Carrollton,Dallas,,warn_tx.json
TX,The Gunter Hotel San Antonio,2024-08-07,75.0,San Antonio,Bexar,,warn_tx.json
TX,Seton Medical Center,2024-08-08,15.0,Austin,Travis,,warn_tx.json
TX,Seton Medical Center Hays,2024-08-08,16.0,Kyle,Hays,,warn_tx.json
TX,Seton Highland Lakes Hospital,2024-08-08,15.0,Burnet,Burnet,,warn_tx.json
TX,Seton Northwest Hospital,2024-08-08,16.0,Austin,Travis,,warn_tx.json
TX,Seton Medical Center Williams,2024-08-08,15.0,Round Rock,Williamson,,warn_tx.json
TX,Seton Southwest Medical Center,2024-08-08,15.0,Austin,Travis,,warn_tx.json
TX,Texas Children's Hosptal (Texas Medical Center),2024-08-08,997.0,Houston,Harris,,warn_tx.json
TX,ABM Texas (TCC Northeast),2024-08-08,23.0,Hurst,Tarrant,,warn_tx.json
TX,ABM Texas (TCC Northwest),2024-08-08,23.0,Fort Worth,Tarrant,,warn_tx.json
TX,ABM Texas (TCC South),2024-08-08,23.0,Fort Worth,Tarrant,,warn_tx.json
TX,ABM Texas (TCC Southeast),2024-08-08,23.0,Arlington,Tarrant,,warn_tx.json
TX,ABM Texas (TCC Trinity),2024-08-08,23.0,Fort Worth,Tarrant,,warn_tx.json
TX,"Arbor E & T, LLC Equus Workforce Solutions San Marcos Office",2024-08-12,17.0,San Marcos,Hays,,warn_tx.json
TX,"Arbor E & T, LLC Equus Workforce Solutions Lockhart Office",2024-08-12,3.0,Lockhart,Caldwell,,warn_tx.json
TX,"Arbor E & T, LLC Equus Workforce Solutions Bastrop Office",2024-08-12,8.0,Bastrop,Bastrop,,warn_tx.json
TX,"Arbor E & T, LLC Equus Workforce Solutions Giddings Office",2024-08-12,3.0,Giddings,Lee,,warn_tx.json
TX,"Arbor E & T, LLC Equus Workforce Solutions La Grange Office",2024-08-12,1.0,La Grange,Fayette,,warn_tx.json
TX,"Arbor E&T, LLC Equus Workforce Solutions Round Rock",2024-08-12,26.0,Round Rock,Williamson,,warn_tx.json
TX,"Arbor E & T, LLC Equus Workforce Solutions Burnet",2024-08-12,6.0,Burnet,Burnet,,warn_tx.json
TX,"Arbor E & T, LLC Equus Workforce Solutions Llano Satellite Office",2024-08-12,1.0,Llano,Llano,,warn_tx.json
TX,"Arbor E & T, LLC Equus Workforce Solutions Johnson City Satellite Office",2024-08-12,1.0,Johnson City,Blanco,,warn_tx.json
TX,"Arbor E & T, LLC Equus Workforce Solutions Bartlett Satellite Office",2024-08-12,1.0,Bartlett,Williamson,,warn_tx.json
TX,"Arbor E & T, LLC Equus Workforce Solutions Taylor Satellite Office",2024-08-12,1.0,Taylor,Williamson,,warn_tx.json
TX,"INVISTA (Orange) Nylon Chemicals Americas, LLC",2024-08-12,75.0,Orange,Orange,,warn_tx.json
TX,Landshark Bar & Grill,2024-08-12,18.0,San Antonio,Bexar,,warn_tx.json
TX,Conn's HomePlus (Grand Prairie),2024-08-14,16.0,Grand Prairie,Dallas,,warn_tx.json
TX,VSPOne Dallas (VSP Optical Group),2024-08-21,69.0,Lewisville,Denton,,warn_tx.json
TX,Callaway Golf Interactive Inc,2024-08-27,28.0,Austin,Travis,,warn_tx.json
TX,Signify North America Corporation-Genlyte Thomas LLC (Updated),2024-08-28,109.0,San Marcos,Hays,,warn_tx.json
TX,"HCL America, Inc. (HCL Tech)",2024-08-30,43.0,Frisco,Collin,,warn_tx.json
TX,Steward Health Care System,2024-09-04,43.0,Texarkana,Bowie,,warn_tx.json
TX,"Basler Plastics, LLC",2024-09-04,41.0,San Marcos,Hays,,warn_tx.json
TX,"Steward Medical Group, Inc.",2024-09-06,40.0,Richardson,Dallas,,warn_tx.json
TX,Management & Training Corp. - MTC Medical LLC  (Giles W. Dalby Facility),2024-09-10,218.0,Post,Garza,,warn_tx.json
TX,Southwestern Health Resources,2024-09-11,129.0,Farmers Branch,Dallas,,warn_tx.json
TX,Southwest Key Program (Casa Trail House),2024-09-12,666.0,El Paso,El Paso,,warn_tx.json
TX,Compass Group / Fresh & Ready Foods,2024-09-13,,Dallas,Dallas,,warn_tx.json
TX,Laboratory Corporation of America Holdings,2024-09-16,132.0,Houston,Harris,,warn_tx.json
TX,Expedia Group Inc. (Austin),2024-09-19,57.0,Austin,Travis,,warn_tx.json
TX,Cygnus Home Services LLC. (San Antonio) Yelloh,2024-09-23,11.0,San Antonio,Bexar,,warn_tx.json
TX,Cygnus Home Services LLC. (Lewisville) Yelloh,2024-09-23,25.0,Lewisville,Denton,,warn_tx.json
TX,"Jabil, Inc.",2024-10-10,136.0,Richardson,Collin,,warn_tx.json
TX,International Paper Company San Antonio,2024-10-10,89.0,San Antonio,Bexar,,warn_tx.json
TX,Intel Corporation,2024-10-16,251.0,Austin,Travis,,warn_tx.json
TX,"National Fire & Safety, Inc",2024-10-16,99.0,Dallas,Dallas,,warn_tx.json
TX,MP2 Energy LLC (Shell Energy),2024-10-16,103.0,Houston,Harris,,warn_tx.json
TX,DENNIS Uniform,2024-10-22,139.0,Fort Worth,Tarrant,,warn_tx.json
TX,Wolfspeed,2024-10-23,73.0,Farmers Branch,Dallas,,warn_tx.json
TX,"True Value Company, L.L.C.",2024-10-23,107.0,Corsicana,Navarro,,warn_tx.json
TX,Sodexo (Alcon Labs),2024-10-24,70.0,Fort Worth,Tarrant,,warn_tx.json
TX,DHL Supply Chain (Missouri City 2024),2024-10-29,43.0,Missouri City,Fort Bend,,warn_tx.json
TX,DHL Supply Chain (Sugar Land 2024),2024-10-29,10.0,Sugar Land,Fort Bend,,warn_tx.json
TX,Marathon Oil Corporation,2024-10-29,500.0,Houston,Harris,,warn_tx.json
TX,Alcom LLC,2024-10-30,83.0,Waco,McLennan,,warn_tx.json
TX,"WIT Services Co., LLC",2024-11-05,15.0,Stephenville,Erath,,warn_tx.json
TX,"Paragon Industries, Inc.",2024-11-05,70.0,Stephenville,Erath,,warn_tx.json
TX,Exxon Mobile (Las Colinas Office),2024-11-12,376.0,Irving,Dallas,,warn_tx.json
TX,Kuehne + Nagel (KN),2024-11-12,68.0,Lewisville,Denton,,warn_tx.json
TX,Exxon Mobil (Midland #1),2024-11-12,9.0,Midland,Midland,,warn_tx.json
TX,Exxon Mobil (Midland #3),2024-11-12,9.0,Midland,Midland,,warn_tx.json
TX,Advanced Auto Parts# 7776 (Plano),2024-11-18,12.0,Plano,Collin,,warn_tx.json
TX,Advanced Auto Parts #7912 (Plano),2024-11-18,10.0,Plano,Collin,,warn_tx.json
TX,Advanced Auto Parts# 7734 (Burleson),2024-11-18,1.0,Burleson,Johnson,,warn_tx.json
TX,Advanced Auto Parts (Grand Prairie),2024-11-19,10.0,Grand Prairie,Dallas,,warn_tx.json
TX,Advanced Auto Parts (Forest Hill),2024-11-19,9.0,Forest Hill,Tarrant,,warn_tx.json
TX,Advanced Auto Parts (Mccart Ave.),2024-11-19,9.0,Fort Worth,Tarrant,,warn_tx.json
TX,Advanced Auto Parts (Josey Ln),2024-11-19,10.0,Dallas,Dallas,,warn_tx.json
TX,Advanced Auto Parts (Camp Bowie),2024-11-19,11.0,Fort Worth,Tarrant,,warn_tx.json
TX,Advanced Auto Parts (Carroll Avenue),2024-11-19,8.0,Dallas,Dallas,,warn_tx.json
TX,Advanced Auto Parts #6855 (Pearland),2024-11-19,10.0,Pearland,Brazoria,,warn_tx.json
TX,Advanced Auto Parts (Garland),2024-11-19,10.0,Garland,Dallas,,warn_tx.json
TX,Advanced Auto Parts # 8054 (Cypress),2024-11-19,12.0,Cypress,Harris,,warn_tx.json
TX,Advanced Auto Parts # 8169 (Houston),2024-11-19,8.0,Houston,Harris,,warn_tx.json
TX,Advanced Auto Parts # 7993 (Conroe),2024-11-19,6.0,Conroe,Montgomery,,warn_tx.json
TX,Advanced Auto Parts # 8046 (Spring),2024-11-19,11.0,Spring,Montgomery,,warn_tx.json
TX,Advanced Auto Parts # 8489 (Houston II),2024-11-19,7.0,Houston,Harris,,warn_tx.json
TX,"SDH Service East, LLC",2024-11-25,166.0,San Antonio,Bexar,,warn_tx.json
TX,Exxon Mobil Corporation (Big Lake) #1,2024-11-25,1.0,Big Lake,Reagan,,warn_tx.json
TX,Exxon Mobil Corporation (Big Lake) #2,2024-11-25,2.0,Big Lake,Reagan,,warn_tx.json
TX,TTEC Government Solutions,2024-12-04,650.0,Austin,Travis,,warn_tx.json
TX,"Get Fresh Produce, LLC",2024-12-11,44.0,Houston,Harris,,warn_tx.json
TX,United Language Group,2024-12-11,60.0,San Antonio,Bexar,,warn_tx.json
TX,DallasNews Corporation,2024-12-11,75.0,Plano,Collin,,warn_tx.json
TX,Stealth Monitoring,2024-12-18,29.0,Addison,Collin,,warn_tx.json
TX,"Tenneco, Inc.",2024-12-27,140.0,El Paso,El Paso,,warn_tx.json
TX,"ICON Technology, Inc.",2025-01-07,114.0,Austin,Travis,,warn_tx.json
TX,Commanche Peak Nuclear Power Plant,2025-01-08,86.0,Glen Rose,Somervell,,warn_tx.json
TX,Crothall Healthcare-Houston,2025-01-08,69.0,Houston,Harris,,warn_tx.json
TX,"Scentsy, Inc.",2025-01-09,94.0,Coppell,Dallas,,warn_tx.json
TX,RR Donnelley,2025-01-14,88.0,Nacogdoches,Nacogdoches,,warn_tx.json
TX,"COSMAX NBT USA, INC #1",2025-01-14,80.0,Garland,Dallas,,warn_tx.json
TX,Macy's - Houston (Almeda),2025-01-15,72.0,Houston,Harris,,warn_tx.json
TX,"Chalk Mountain Services of Texas of Texas, LLC (Pleasanton)",2025-01-21,1.0,Pleasanton,Atascosa,,warn_tx.json
TX,"Construction Specialties Platforn Holdings, LLC",2025-01-27,89.0,Denton,Denton,,warn_tx.json
TX,S & B Engineers and Constructors (Eastman),2025-01-29,43.0,Longview,Gregg,,warn_tx.json
TX,Allied Aviation-Southlake,2025-01-29,362.0,Southlake,Tarrant,,warn_tx.json
TX,Manpower Group (Irving),2025-01-29,173.0,Irving,Dallas,,warn_tx.json
TX,One TouchPoint,2025-01-30,43.0,Austin,Travis,,warn_tx.json
TX,Syzygy Plasmonics,2025-02-05,58.0,Houston,Harris,,warn_tx.json
TX,Syzygy Plasmonics (Kirby),2025-02-05,10.0,Houston,Harris,,warn_tx.json
TX,"LX Pantos America, Inc.",2025-02-05,131.0,Fort Worth,Tarrant,,warn_tx.json
TX,Pathlight Property Management (OPVHHJV LLC),2025-02-05,192.0,Plano,Collin,,warn_tx.json
TX,Hll Mission Technologies(Administrative Office of the US Courts (AOUSC),2025-02-05,56.0,San Antonio,Bexar,,warn_tx.json
TX,Catholic Charities Archdiocese Of Galveston-Houston (Louisiana Street),2025-02-10,11.0,Houston,Harris,,warn_tx.json
TX,Catholic Charities Archdiocese Of Galveston-Houston (Smith Street),2025-02-10,43.0,Houston,Harris,,warn_tx.json
TX,Catholic Charities Archdiocese Of Galveston-Houston (Bering Drive),2025-02-10,58.0,Houston,Harris,,warn_tx.json
TX,Catholic Charities Archdiocese Of Galveston-Houston (San Felipe),2025-02-10,8.0,Houston,Harris,,warn_tx.json
TX,Animal Supply Co. LLC,2025-02-11,145.0,Grand Prairie,Tarrant,,warn_tx.json
TX,Catholic Charities of Dallas (Refuge Resettlement Program),2025-02-11,63.0,Dallas,Dallas,,warn_tx.json
TX,Propio Language Services,2025-02-11,40.0,San Antonio,Bexar,,warn_tx.json
TX,Raices,2025-02-18,61.0,San Antonio,Bexar,,warn_tx.json
TX,Southwest - Dallas Lovefield Airport,2025-02-19,626.0,Dallas,Dallas,,warn_tx.json
TX,Neiman Marcus-One Marcus Square,2025-02-19,1.0,Dallas,Dallas,,warn_tx.json
TX,Christus Health Santa Rosa Medical Center,2025-02-24,479.0,San Antonio,Bexar,,warn_tx.json
TX,L3Harris Technologies (JAVA MAN Program),2025-02-24,179.0,Rockwall,Rockwall,,warn_tx.json
TX,Houston Refining LP (2025),2025-02-25,345.0,Houston,Harris,,warn_tx.json
TX,MVM,2025-02-26,247.0,El Paso,El Paso,,warn_tx.json
TX,"MVM, Inc. (McAllen)",2025-02-26,132.0,McAllen,Hidalgo,,warn_tx.json
TX,JELD -WEN -Coppell,2025-03-03,56.0,Coppell,Dallas,,warn_tx.json
TX,"LUKE Holdings, Inc.(Laredo)",2025-03-03,73.0,Laredo,Webb,,warn_tx.json
TX,"LUKE Holdings, Inc. (El Paso)",2025-03-03,227.0,El Paso,El Paso,,warn_tx.json
TX,Pure Safety Group Inc. DBA Guardian Fall,2025-03-05,59.0,Houston,Harris,,warn_tx.json
TX,"LUKE Holdings, Inc. (Del Rio)",2025-03-05,36.0,Del Rio,Val Verde,,warn_tx.json
TX,"LUKE Holdings, Inc. (Donna)",2025-03-05,201.0,Donna,Hidalgo,,warn_tx.json
TX,"LUKE Holdings, Inc (Eagle Pass)",2025-03-05,129.0,Eagle Pass,Maverick,,warn_tx.json
TX,Ryder -Hutchins,2025-03-06,110.0,Hutchins,Dallas,,warn_tx.json
TX,"Hatco, Inc",2025-03-06,68.0,Longview,Gregg,,warn_tx.json
TX,"Catholic Charities, Diocese of Fort Worth, INC",2025-03-10,169.0,Fort Worth,Tarrant,,warn_tx.json
TX,Interfaith Ministries Of Greater Houston (Refugee Services Program),2025-03-11,101.0,Houston,Harris,,warn_tx.json
TX,"De La Paz Cleaning and Rental Services, LLC (North Eagle Pass)",2025-03-11,60.0,Eagle Pass,Maverick,,warn_tx.json
TX,"De La Paz Cleaning and Rental Services, LLC (Donna)",2025-03-11,125.0,Donna,Hidalgo,,warn_tx.json
TX,"Centerra (Constellis, LLC)",2025-03-11,23.0,McAllen,Hidalgo,,warn_tx.json
TX,Grocery Delivery E Services USA DBA Hello Fresh (Tarrant),2025-03-12,273.0,Grand Prairie,Tarrant,,warn_tx.json
TX,Constellis LLC (Laredo Border Station),2025-03-12,121.0,Laredo,Webb,,warn_tx.json
TX,Constellis LLC (Laredo #2),2025-03-12,30.0,Laredo,Webb,,warn_tx.json
TX,Chewy Inc. Fullfillment Center,2025-03-12,674.0,Dallas,Dallas,,warn_tx.json
TX,"De La Paz Cleaning and Rental Services, LLC (Laredo)",2025-03-12,142.0,Laredo,Webb,,warn_tx.json
TX,Country Pure Foods,2025-03-12,60.0,Houston,Harris,,warn_tx.json
TX,"C&S Family of Companies (GSC Wholesale, LLC)",2025-03-17,21.0,Houston,Harris,,warn_tx.json
TX,"Church World Service, Inc.",2025-03-18,63.0,Houston,Harris,,warn_tx.json
TX,"BH Security, LLC DBA Brinks Home",2025-03-19,61.0,Dallas,Dallas,,warn_tx.json
TX,VF's Dickies Headquarters,2025-03-26,125.0,Fort Worth,Tarrant,,warn_tx.json
TX,American Bar Association (ProBAR),2025-03-26,191.0,Harlingen,Cameron,,warn_tx.json
TX,Waco Family Medicine (Meyer Center),2025-03-26,52.0,Waco,McLennan,,warn_tx.json
TX,SouthState Bank,2025-03-26,141.0,McKinney,Collin,,warn_tx.json
TX,Durhan School Services-Wichita Falls,2025-03-26,1.0,Wichita Falls,Archer,,warn_tx.json
TX,Waco Family Medicine (Bell's Hill),2025-03-26,52.0,Waco,McLennan,,warn_tx.json
TX,Waco Familly Medicine (MCC),2025-03-26,52.0,Waco,McLennan,,warn_tx.json
TX,Southeast Service Corporation Services for Education (Georgetown ISD),2025-04-02,60.0,Georgetown,Williamson,,warn_tx.json
TX,Envision Physician Services LLC,2025-04-02,120.0,San Antonio,Bexar,,warn_tx.json
TX,Denali,2025-04-02,28.0,Plano,Collin,,warn_tx.json
TX,Catholic Charities Archdiocese Of Galveston-Houston (Cabrini CFLA)San Felipe,2025-04-08,36.0,Houston,Harris,,warn_tx.json
TX,Catholic Charities Archdiocese Of Galveston-Houston (Cabrini CFLA)Louisiana Street,2025-04-08,6.0,Houston,Harris,,warn_tx.json
TX,Catholic Charities Archdiocese Of Galveston-Houston (Cabrini CFLA)Collins Road,2025-04-08,2.0,Richmond,Fort Bend,,warn_tx.json
TX,Catholic Charities Archdiocese Of Galveston-Houston (Cabrini CFLA)South Loop West,2025-04-08,1.0,Houston,Harris,,warn_tx.json
TX,US Cellular Corporation,2025-04-08,1.0,Wichita Falls,Archer,,warn_tx.json
TX,"Movate, Inc.",2025-04-08,51.0,Temple,Bell,,warn_tx.json
TX,Raices (April 2025),2025-04-08,159.0,San Antonio,Bexar,,warn_tx.json
TX,MedStar Mobile Healthcare,2025-04-16,589.0,Fort Worth,Tarrant,,warn_tx.json
TX,Virtex Enterprises LP,2025-04-16,84.0,Austin,Travis,,warn_tx.json
TX,"Graphic Solutions, Inc. (Spring Valley)",2025-04-23,64.0,Dallas,Dallas,,warn_tx.json
TX,"Graphic Solutions, Inc (Welch Rd)",2025-04-23,2.0,Dallas,Dallas,,warn_tx.json
TX,Graphic Solutuions Inc. (Farmers Branch),2025-04-23,5.0,Farmers Branch,Dallas,,warn_tx.json
TX,PULAU Corporation,2025-04-30,64.0,Killeen,Bell,,warn_tx.json
TX,Texas Central School Bus (Purnell),2025-04-30,174.0,Lewisville,Denton,,warn_tx.json
TX,Texas Central School Bus (Mill),2025-04-30,131.0,Lewisville,Denton,,warn_tx.json
TX,Texas Central School Bus (Cougar Alley),2025-04-30,155.0,The Colony,Denton,,warn_tx.json
TX,Chick-Fil-A (N. Collins St. Plant),2025-05-01,10.0,Arlington,Tarrant,,warn_tx.json
TX,Smurfikt Westrock Facility (ForneyTexas),2025-05-06,200.0,Forney,Kaufman,,warn_tx.json
TX,Tom Thumb Store #3579,2025-05-06,75.0,Allen,Collin,,warn_tx.json
TX,TRIGO (Tesla),2025-05-07,50.0,Austin,Travis,,warn_tx.json
TX,Museum of Ice Cream,2025-05-08,38.0,Austin,Travis,,warn_tx.json
TX,WSS (Foot Locker),2025-05-08,57.0,Houston,Harris,,warn_tx.json
TX,International Paper Company(Edinburg),2025-05-14,63.0,Edinburg,Hidalgo,,warn_tx.json
TX,International Paper Company (Edinburg W. Chapin),2025-05-14,64.0,Edinburg,Hidalgo,,warn_tx.json
TX,International Paper Company (McAllen),2025-05-14,5.0,McAllen,Hidalgo,,warn_tx.json
TX,Atria Wealth Solutions,2025-05-14,55.0,Houston,Fort Bend,,warn_tx.json
TX,Chevron (Deauville Blvd),2025-05-16,185.0,Midland,Midland,,warn_tx.json
TX,Chevron (S. County Rd.),2025-05-16,1.0,Midland,Midland,,warn_tx.json
TX,Chevron (N. FM 1788),2025-05-16,14.0,Midland,Midland,,warn_tx.json
TX,FedEx Supply Chain Logistics & Electronics (Ft. Worth),2025-05-20,305.0,Fort Worth,Tarrant,,warn_tx.json
TX,Child Care Associates,2025-05-21,93.0,Ft. Worth,Tarrant,,warn_tx.json
TX,Child Care Associates (Tucker),2025-05-21,7.0,Arlington,Tarrant,,warn_tx.json
TX,Child Care Associates (Linda Kay),2025-05-21,15.0,Hurst,Tarrant,,warn_tx.json
TX,Child Care Associates (Mansfield),2025-05-21,15.0,Mansfield,Tarrant,,warn_tx.json
TX,Child Care Associates (Carson),2025-05-21,14.0,Fort Worth,Tarrant,,warn_tx.json
TX,Child Care Associates (Meachum),2025-05-21,15.0,Fort Worth,Tarrant,,warn_tx.json
TX,Child Care Associates (Reagan),2025-05-21,14.0,Fort Worth,Tarrant,,warn_tx.json
TX,Child Care Associates (Rosedale V),2025-05-21,16.0,Fort Worth,Tarrant,,warn_tx.json
TX,Child Care Associates (Diamond Road),2025-05-21,13.0,Fort Worth,Tarrant,,warn_tx.json
TX,Child Care Associates (Morris Foundation),2025-05-21,17.0,Fort Worth,Tarrant,,warn_tx.json
TX,Child Care Associates(North Fort Worth),2025-05-21,16.0,Fort Worth,Tarrant,,warn_tx.json
TX,Child Care Associates (Blanche),2025-05-21,17.0,Fort Worth,Tarrant,,warn_tx.json
TX,Child Care Associates (Arlington 2),2025-05-21,22.0,Arlington,Tarrant,,warn_tx.json
TX,Child Care Associates (JA Hargrave),2025-05-21,19.0,Fort Worth,Tarrant,,warn_tx.json
TX,Child Care Associates (Everman),2025-05-21,9.0,Fort Worth,Tarrant,,warn_tx.json
