notice_date,company_raw,county,n_employees,layoff_type,city,source,state
2022-10-26,"Mindbody, Inc.",San Luis Obispo County,94.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-08-16,Cepheid,Alameda County,632.0,Closure Permanent,,ca_2022_23.pdf,CA
2022-08-16,Cepheid,Alameda County,36.0,Closure Permanent,,ca_2022_23.pdf,CA
2022-08-16,Cepheid,Santa Clara County,250.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-08-16,Cepheid,Santa Clara County,1.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-08-16,Cepheid,Santa Clara County,1.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-08-16,Cepheid,Santa Clara County,1.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-08-16,Cepheid,Santa Clara County,1.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-08-16,Cepheid,Santa Clara County,1.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-08-16,Cepheid,Santa Clara County,1.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-08-16,Cepheid,Santa Clara County,1.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-08-16,Cepheid,San Joaquin County,20.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-08-16,Cepheid,San Joaquin County,1.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-08-16,Cepheid,San Joaquin County,1.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-08-16,Cepheid,San Joaquin County,1.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-10-28,"Lucira Health, Inc.",Alameda County,41.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-10-28,"Lucira Health, Inc.",Alameda County,4.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-10-28,American Advisors Group,Orange County,204.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-10-28,"Lucira Health, Inc.",San Diego County,5.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-10-31,"Legoland California, LLC dba Legoland California Resort",San Diego County,558.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-10-31,Chinese Community Health Care Association,San Francisco County,68.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-10-28,"Lucira Health, Inc.",Santa Clara County,5.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-10-27,"Great America Trans, Inc.",Los Angeles County,9.0,Closure Permanent,,ca_2022_23.pdf,CA
2022-11-01,Pak &lsquo;N Save Foods,Madera County,80.0,Closure Permanent,,ca_2022_23.pdf,CA
2022-11-02,"American Airlines, Inc.",San Francisco County,417.0,Closure Permanent,,ca_2022_23.pdf,CA
2022-10-28,First Financial Credit Union,Orange County,3.0,Closure Permanent,,ca_2022_23.pdf,CA
2022-10-28,First Financial Credit Union,San Diego County,2.0,Closure Permanent,,ca_2022_23.pdf,CA
2022-11-01,"StubHub, Inc.",San Francisco County,9.0,Closure Permanent,,ca_2022_23.pdf,CA
2022-10-28,First Financial Credit Union,Los Angeles County,2.0,Closure Permanent,,ca_2022_23.pdf,CA
2022-10-31,"DZConneX, a subsidiary of Yoh for Curative at Berkeley
Adult School",Alameda County,5.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-10-28,"Viridos, Inc.",Imperial County,36.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-10-31,DZConneX at Dodger Stadium Drive Thru,Los Angeles County,4.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-10-31,DZConneX at Eagle Rock Library,Los Angeles County,2.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-10-31,DZConneX at Eagle Rock Recreation Center,Los Angeles County,1.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-10-31,DZConneX at Hansen Dam Drive-Thru,Los Angeles County,2.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-10-31,DZConneX at Highland Park Adult Senior Citizen Center,Los Angeles County,1.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-10-31,DZConneX at Kedren Community Health Center,Los Angeles County,3.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-10-31,DZConneX at Pico Union Project,Los Angeles County,1.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-10-31,DZConneX at York Boulevard Park,Los Angeles County,3.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-10-31,DZConneX at University of the West,Los Angeles County,1.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-10-31,DZConneX at CA-Commissary 290,Los Angeles County,1.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-10-31,DZConneX at Cudahy Plaza Kiosk,Los Angeles County,1.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-10-31,"DZConneX at El Monte Testing Van-El Monte Aquatics
Center",Los Angeles County,1.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-10-31,DZConneX at Huntington Park Kiosk-Salt Lake Park,Los Angeles County,1.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-10-31,DZConneX at Montebello Plaza Kiosk,Los Angeles County,2.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-10-31,DZConneX at Pacoima Center Kiosk(Food 4 Less Sign),Los Angeles County,1.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-10-31,DZConneX at Puente Hills Town Center,Los Angeles County,3.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-10-26,Wes Lasher Inc. dba Elk Grove Acura,Sacramento County,59.0,Closure Permanent,,ca_2022_23.pdf,CA
2022-10-26,Elk Grove Auto Group Inc. dba Elk Grove Subaru,Sacramento County,61.0,Closure Permanent,,ca_2022_23.pdf,CA
2022-10-26,Elk Grove Auto Group Inc. dba Elk Grove Dodge,Sacramento County,229.0,Closure Permanent,,ca_2022_23.pdf,CA
2022-10-26,Elk Grove Auto Group Inc. dba Elk Grove Volkswagen,Sacramento County,32.0,Closure Permanent,,ca_2022_23.pdf,CA
2022-10-26,Elk Grove Auto Group Inc. dba Elk Grove Audi,Sacramento County,33.0,Closure Permanent,,ca_2022_23.pdf,CA
2022-10-28,Viridos Inc.,San Diego County,101.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-11-04,"Twitter, Inc.",Los Angeles County,93.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-10-25,Pennymac,Los Angeles County,10.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-11-04,"Twitter, Inc.",San Francisco County,784.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-11-04,"Twitter, Inc.",Santa Clara County,106.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-11-02,PayPal,Santa Clara County,59.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-10-31,DZConneX at City of Palo Alto Kiosk,Santa Clara County,1.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-10-31,DZConneX at Daly City-Serramonte Blvd.,Santa Clara County,5.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-10-31,DZConneX at Hillview Middle School,Santa Clara County,1.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-11-02,Marshalls Store 113,Orange County,64.0,Closure Permanent,,ca_2022_23.pdf,CA
2022-10-31,DZConneX at Bordwell Park Trailer,Riverside County,3.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-10-31,"DZConneX at City of Riverside Van: Arlington Heights
Sports Park",Riverside County,1.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-10-31,DZConneX at La Sierra Park Trailer,Riverside County,4.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-10-31,DZConneX at Norco College Kiosk,Riverside County,1.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-10-31,DZConneX at The Outlets at Lake Elsinore Testing,Riverside County,1.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-10-31,DZConneX at Liberty Towers Church,Sacramento County,1.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-10-31,DZConneX at St. Vincent de Paul Thrift Store,Sacramento County,1.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-11-02,"TGH Employees LLC dba TAO Group, Herringbone La
Jolla",San Diego County,57.0,Closure Permanent,,ca_2022_23.pdf,CA
2022-10-31,"DZConneX, a subsidiary of Yoh for Curative at
Parkmerced Kiosk",San Francisco County,2.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-11-02,Chime Financial Inc.,San Francisco County,152.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-10-31,"DZConneX, a subsidiary of Yoh for Curative at Vallejo
Corners Kiosk",Solano County,1.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-10-31,DZConneX at Coddington Mall Kiosk,Sonoma County,1.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-10-31,DZConneX at Rohnert Park Communicaty Center Kiosk,Sonoma County,1.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-10-31,DZConneX at Oxnard School District Office,Ventura County,1.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-10-31,DZConneX at Santa Paula Center Kiosk,Ventura County,1.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-10-31,DZConneX at Burbank Ralph Foy Park,Los Angeles County,4.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-10-31,DZConneX at Burbank YMCA,Los Angeles County,2.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-10-31,DZConneX at Larkspur Ferry Terminal - Trailer,Marin County,3.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-10-31,DZConneX at Novato Gymnastics Center Parking Lot,Marin County,1.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-11-03,IMI Norgren LLC,Contra Costa County,29.0,Closure Permanent,,ca_2022_23.pdf,CA
2022-11-03,Schneider Electric,Fresno County,2.0,Closure Permanent,,ca_2022_23.pdf,CA
2022-11-04,"Better Holdco, Inc.",Alameda County,13.0,Closure Permanent,,ca_2022_23.pdf,CA
2022-11-04,"Better Holdco, Inc.",Orange County,33.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-11-04,Amazon,Orange County,53.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-11-03,"Lyft, Inc.",San Francisco County,227.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-11-04,"Nationstar Mortgage, LLC d/b/a Mr. Cooper",Orange County,175.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-11-07,Seagate US LLC,Alameda County,4.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-11-07,Seagate US LLC,Alameda County,80.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-11-04,Curative Inc.,Los Angeles County,57.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-11-01,Providence ExpressCare California,Los Angeles County,7.0,Closure Permanent,,ca_2022_23.pdf,CA
2022-11-01,Providence ExpressCare California,Los Angeles County,2.0,Closure Permanent,,ca_2022_23.pdf,CA
2022-11-01,Providence ExpressCare California,Los Angeles County,1.0,Closure Permanent,,ca_2022_23.pdf,CA
2022-11-01,Providence ExpressCare California,Los Angeles County,1.0,Closure Permanent,,ca_2022_23.pdf,CA
2022-11-01,Providence ExpressCare California,Los Angeles County,4.0,Closure Permanent,,ca_2022_23.pdf,CA
2022-11-01,Providence ExpressCare California,Los Angeles County,6.0,Closure Permanent,,ca_2022_23.pdf,CA
2022-10-31,Curative Inc.,Los Angeles County,47.0,Closure Permanent,,ca_2022_23.pdf,CA
2022-11-01,Providence ExpressCare California,Los Angeles County,2.0,Closure Permanent,,ca_2022_23.pdf,CA
2022-11-01,Providence ExpressCare California,Los Angeles County,2.0,Closure Permanent,,ca_2022_23.pdf,CA
2022-11-01,Providence ExpressCare California,Los Angeles County,13.0,Closure Permanent,,ca_2022_23.pdf,CA
2022-11-01,Providence ExpressCare California,Los Angeles County,2.0,Closure Permanent,,ca_2022_23.pdf,CA
2022-11-01,Providence ExpressCare California,Los Angeles County,3.0,Closure Permanent,,ca_2022_23.pdf,CA
2022-11-01,Providence ExpressCare California,Los Angeles County,4.0,Closure Permanent,,ca_2022_23.pdf,CA
2022-11-01,Providence ExpressCare California,Los Angeles County,2.0,Closure Permanent,,ca_2022_23.pdf,CA
2022-11-01,Providence ExpressCare California,Los Angeles County,3.0,Closure Permanent,,ca_2022_23.pdf,CA
2022-11-01,Providence ExpressCare California,Los Angeles County,2.0,Closure Permanent,,ca_2022_23.pdf,CA
2022-11-04,"Athas Capital Group, Inc.",Los Angeles County,23.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-11-04,"Athas Capital Group, Inc.",Los Angeles County,159.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-11-04,"Natera, Inc.",San Mateo County,58.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-11-04,"Athas Capital Group, Inc.",Orange County,29.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-11-11,"Meta Platforms, Inc.",Los Angeles County,162.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-09-22,"Smithfield Distribution, LLC",Los Angeles County,,Closure Permanent,,ca_2022_23.pdf,CA
2022-09-22,"Smithfield Distribution, LLC",Los Angeles County,121.0,Closure Permanent,,ca_2022_23.pdf,CA
2022-11-11,"Meta Platforms, Inc.",San Francisco County,362.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-11-01,Providence ExpressCare California,Orange County,2.0,Closure Permanent,,ca_2022_23.pdf,CA
2022-11-09,Western Digital,Santa Clara County,86.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-11-11,Aerotek at Flex LTD,Santa Clara County,48.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-11-01,Providence ExpressCare California,Orange County,2.0,Closure Permanent,,ca_2022_23.pdf,CA
2022-11-01,Providence ExpressCare California,Orange County,6.0,Closure Permanent,,ca_2022_23.pdf,CA
2022-11-01,Providence ExpressCare California,Orange County,3.0,Closure Permanent,,ca_2022_23.pdf,CA
2022-11-01,Providence ExpressCare California,Orange County,12.0,Closure Permanent,,ca_2022_23.pdf,CA
2022-11-01,Providence ExpressCare California,Orange County,12.0,Closure Permanent,,ca_2022_23.pdf,CA
2022-11-01,Providence ExpressCare California,Orange County,4.0,Closure Permanent,,ca_2022_23.pdf,CA
2022-11-01,Providence ExpressCare California,Orange County,10.0,Closure Permanent,,ca_2022_23.pdf,CA
2022-11-01,Providence ExpressCare California,Orange County,4.0,Closure Permanent,,ca_2022_23.pdf,CA
2022-11-01,Providence ExpressCare California,Orange County,4.0,Closure Permanent,,ca_2022_23.pdf,CA
2022-11-01,Providence ExpressCare California,Orange County,1.0,Closure Permanent,,ca_2022_23.pdf,CA
2022-11-01,Providence ExpressCare California,Orange County,5.0,Closure Permanent,,ca_2022_23.pdf,CA
2022-11-09,Western Digital,Orange County,62.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-11-14,Sodexo Inc. at PHH Hemet Valley Medical Center,Riverside County,83.0,Closure Permanent,,ca_2022_23.pdf,CA
2022-11-14,Sodexo Inc. at PHH Hemet Valley Recovery Center,Riverside County,14.0,Closure Permanent,,ca_2022_23.pdf,CA
2022-11-14,Sodexo Inc. at PHH Menifee Valley Medical Center,Riverside County,32.0,Closure Permanent,,ca_2022_23.pdf,CA
2022-11-04,Jabil Inc.,Santa Clara County,93.0,Layoff Temporary,,ca_2022_23.pdf,CA
2022-11-09,Western Digital,Santa Clara County,103.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-10-28,"GoFundMe, Inc.",Los Angeles County,27.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-11-15,Synthego Corporation,San Mateo County,105.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-10-28,"GoFundMe, Inc.",San Diego County,11.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-10-28,"GoFundMe, Inc",San Diego County,23.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-10-28,"GoFundMe, Inc.",San Francisco County,11.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-11-11,"Coursera, Inc.",Santa Clara County,77.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-11-15,"Asana, Inc.",San Francisco County,97.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-11-09,Wilhelm L.L.C.,Sonoma County,274.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-11-14,"Intercom, Inc.",San Francisco County,55.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-11-16,"Apeel Technology, Inc.",Santa Barbara County,71.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-11-16,"Apeel Technology, Inc.",Santa Barbara County,14.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-11-16,"Apeel Technology, Inc.",Santa Barbara County,11.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-11-15,Thermo Fisher Scientific,Alameda County,46.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-11-15,Thermo Fisher Scientific,San Mateo County,49.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-11-25,"Twitter, Inc.",Los Angeles County,4.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-11-25,"Twitter, Inc.",San Francisco County,10.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-11-09,"RingCentral, Inc.",San Mateo County,50.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-11-10,Flex LTD.,Santa Clara County,155.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-11-14,Blue Shield of California,Orange County,7.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-11-14,"Illumina, Inc.",Alameda County,4.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-11-14,Blue Shield of California,El Dorado County,41.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-11-14,Blue Shield of California,El Dorado County,47.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-11-14,Blue Shield of California,El Dorado County,30.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-11-14,Blue Shield of California,El Dorado County,8.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-11-14,Blue Shield of California,Los Angeles County,24.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-11-14,Blue Shield of California,Los Angeles County,27.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-11-14,Blue Shield of California,Los Angeles County,2.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-11-14,Blue Shield of California,Shasta County,16.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-11-14,"Illumina, Inc.",San Mateo County,20.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-11-18,"Nuro, Inc.",Santa Clara County,269.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-11-14,Blue Shield of California,Alameda County,62.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-11-14,Blue Shield of California,Sacramento County,24.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-11-14,Blue Shield of California,San Diego County,5.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-11-14,Blue Shield of California,San Diego County,2.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-11-14,"Illumina, Inc.",San Diego County,206.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-11-14,"Illumina, Inc.",San Diego County,1.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-11-14,Blue Shield of California,San Francisco County,1.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-11-14,Blue Shield of California,San Joaquin County,74.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-11-14,Blue Shield of California,Los Angeles County,3.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-11-09,"Astra Space, Inc.",Alameda County,63.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-11-15,Silicon Valley TMS of East Bay,Alameda County,6.0,Closure Permanent,,ca_2022_23.pdf,CA
2022-11-09,"Astra Space, Inc.",Santa Clara County,1.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-11-15,Silicon Valley TMS of Mountain View,Santa Clara County,7.0,Closure Permanent,,ca_2022_23.pdf,CA
2022-11-16,"Boardriders Wholesale, LLC",Orange County,90.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-11-16,"Boardriders Wholesale, LLC",Orange County,8.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-11-16,"Boardriders Wholesale, LLC",Riverside County,4.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-11-15,Silicon Valley TMS of San Francisco,San Francisco County,1.0,Closure Permanent,,ca_2022_23.pdf,CA
2022-11-17,"Plastiq, Inc.",San Francisco County,19.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-11-18,"JUUL Labs, Inc.",San Francisco County,113.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-11-18,"JUUL Labs, Inc.",San Francisco County,1.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-11-18,"JUUL Labs, Inc.",San Francisco County,2.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-11-15,Silicon Valley TMS of San Jose,Santa Clara County,14.0,Closure Permanent,,ca_2022_23.pdf,CA
2022-11-15,Silicon Valley TMS of Monterey Bay,Santa Cruz County,9.0,Closure Permanent,,ca_2022_23.pdf,CA
2022-11-15,Silicon Valley TMS of Corte Madera,Marin County,3.0,Closure Permanent,,ca_2022_23.pdf,CA
2022-11-11,"Meta Platforms, Inc.",Alameda County,25.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-11-11,"Meta Platforms, Inc.",Alameda County,7.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-11-11,"Meta Platforms, Inc.",Alameda County,64.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-11-11,"Meta Platforms, Inc.",Alameda County,18.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-11-11,"Meta Platforms, Inc.",Alameda County,13.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-11-11,"Meta Platforms, Inc.",Alameda County,14.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-11-11,"Meta Platforms, Inc.",Alameda County,3.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-11-11,"Meta Platforms, Inc.",San Mateo County,67.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-11-11,"Meta Platforms, Inc.",San Mateo County,32.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-11-11,"Meta Platforms, Inc.",San Mateo County,34.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-11-11,"Meta Platforms, Inc.",San Mateo County,46.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-11-11,"Meta Platforms, Inc.",San Mateo County,85.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-11-11,"Meta Platforms, Inc.",San Mateo County,32.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-11-11,"Meta Platforms, Inc.",San Mateo County,139.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-11-11,"Meta Platforms, Inc.",San Mateo County,241.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-11-11,"Meta Platforms, Inc.",San Mateo County,140.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-11-11,"Meta Platforms, Inc.",San Mateo County,142.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-11-11,"Meta Platforms, Inc.",San Mateo County,60.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-11-11,"Meta Platforms, Inc.",San Mateo County,632.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-11-11,"Meta Platforms, Inc.",San Mateo County,77.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-11-11,"Meta Platforms, Inc.",San Mateo County,94.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-11-11,"Meta Platforms, Inc.",Santa Clara County,98.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-11-11,"Meta Platforms, Inc.",Santa Clara County,139.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-11-15,Amazon,Santa Clara County,31.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-11-15,Amazon,Santa Clara County,73.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-11-15,Amazon,Santa Clara County,14.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-11-15,Amazon,Santa Clara County,55.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-11-15,Amazon,Santa Clara County,44.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-11-15,Amazon,Santa Clara County,46.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-11-21,"P.F. Automotive, LLC dba Penske Ford",San Diego County,150.0,Closure Permanent,,ca_2022_23.pdf,CA
2022-11-21,"P.L. Automotive, LLC dba Penske Lincoln",San Diego County,22.0,Closure Permanent,,ca_2022_23.pdf,CA
2022-11-28,PD Systems,Monterey County,48.0,Layoff Temporary,,ca_2022_23.pdf,CA
2022-11-29,"Brown & Toland Professional Services Organization,
Inc., wholly-owned subsidiary of Altais",Alameda County,26.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-11-28,"Reyes Coca-Cola Bottling, LLC",San Joaquin County,82.0,Layoff Permanent,,ca_2022_23.pdf,CA
2022-12-01,"Hyperloop Technologies, Inc. dba Hyperloop One",Los Angeles County,19.0,Layoff Permanent,,ca_2022_23.pdf,CA
